fecha,t_min_media,t_min_minima,t_prom_media,hdd_semana,heladas,precip_total,enso,rendimiento_usd,perdida_pct,deficit_temp
2019-02-03,9.334285714285715,6.62,13.73,0.0,0,17.05,0.26342857142857146,17683.09,-10.52,-0.6657142857142855
2019-02-10,1.8242857142857143,-1.53,6.339999999999999,25.6261,3,55.44,0.28114285714285714,8703.29,45.6,-8.175714285714285
2019-02-17,3.487142857142857,0.86,7.867142857142857,14.924499999999998,1,46.75,0.29928571428571427,13865.2,13.34,-6.512857142857143
2019-02-24,6.61,4.5,11.008571428571429,0.5586,0,27.740000000000002,0.32357142857142857,15331.99,4.18,-3.3899999999999997
2019-03-03,7.241428571428571,6.59,11.637142857142857,0.0,0,25.27,0.3418571428571428,15318.83,4.26,-2.758571428571429
2019-03-10,8.568571428571428,5.55,12.811428571428573,0.0,0,17.45,0.37385714285714283,14979.02,6.38,-1.4314285714285724
2019-03-17,7.421428571428572,5.37,12.127142857142857,0.0931,0,8.49,0.41428571428571426,15483.27,3.23,-2.5785714285714283
2019-03-24,1.5742857142857143,-0.66,5.918571428571428,29.5735,4,23.6,0.4335714285714286,8686.59,45.71,-8.425714285714285
2019-03-31,7.7128571428571435,3.42,12.258571428571429,2.1578,0,36.6,0.44971428571428573,14503.26,9.35,-2.2871428571428565
2019-04-07,9.922857142857143,7.96,14.537142857142857,0.0,0,22.96,0.46871428571428575,16072.71,-0.45,-0.07714285714285651
2019-04-14,9.28,5.42,13.92,0.7175,0,20.79,0.48614285714285715,13871.34,13.3,-0.7200000000000006
2019-04-21,4.4557142857142855,1.79,9.095714285714285,10.4461,1,18.28,0.4911428571428571,11651.88,27.18,-5.5442857142857145
2019-04-28,6.204285714285715,4.31,10.657142857142857,0.7981,0,23.07,0.48514285714285715,16333.34,-2.08,-3.7957142857142854
2019-05-05,7.034285714285715,5.48,11.469999999999999,0.3213,0,32.42,0.4967142857142857,16063.31,-0.4,-2.9657142857142853
2019-05-12,9.138571428571428,5.78,13.221428571428573,0.0,0,35.24,0.515,14572.6,8.92,-0.8614285714285721
2019-05-19,11.799999999999999,7.91,15.9,0.0,0,18.13,0.5185714285714286,14327.21,10.45,1.799999999999999
2019-05-26,10.41,8.39,14.12857142857143,0.0,0,35.14,0.5532857142857143,15870.81,0.81,0.41000000000000014
2019-06-02,8.535714285714286,4.37,12.665714285714285,2.038,0,22.18,0.571,14698.98,8.13,-1.4642857142857135
2019-06-09,8.09142857142857,5.66,12.102857142857143,1.1903,0,9.83,0.5732857142857143,15461.27,3.37,-1.9085714285714293
2019-06-16,10.041428571428572,6.98,14.304285714285713,0.0,0,19.48,0.561,15675.97,2.03,0.041428571428571814
2019-06-23,8.231428571428571,5.43,12.085714285714285,0.9443,0,12.62,0.5621428571428572,14806.19,7.46,-1.7685714285714287
2019-06-30,15.227142857142857,13.08,18.74857142857143,0.0,0,19.1,0.5744285714285714,17878.76,-11.74,5.227142857142857
2019-07-07,7.987142857142857,4.27,11.707142857142857,2.6366,0,16.44,0.5931428571428572,17181.24,-7.38,-2.0128571428571433
2019-07-14,10.947142857142856,7.56,14.598571428571429,0.0,0,24.99,0.6044285714285714,13999.73,12.5,0.9471428571428557
2019-07-21,9.372857142857143,6.08,12.648571428571428,0.9571,0,30.38,0.615,15036.47,6.02,-0.6271428571428572
2019-07-28,9.455714285714285,5.17,12.664285714285715,1.8364,0,27.79,0.6315714285714286,14439.89,9.75,-0.5442857142857154
2019-08-04,14.371428571428572,9.64,17.84,0.0,0,22.52,0.6231428571428571,16187.75,-1.17,4.371428571428572
2019-08-11,16.444285714285716,12.59,19.798571428571428,0.0,0,13.89,0.6215714285714286,14928.77,6.7,6.444285714285716
2019-08-18,17.080000000000002,15.24,20.37714285714286,0.0,0,21.99,0.6404285714285715,15163.83,5.23,7.080000000000002
2019-08-25,11.685714285714285,8.94,15.177142857142856,0.0,0,12.95,0.6648571428571428,16003.71,-0.02,1.685714285714285
2019-09-01,10.608571428571429,6.36,14.221428571428572,0.0,0,15.77,0.6747142857142858,16815.26,-5.1,0.6085714285714285
2019-09-08,11.607142857142858,9.39,14.614285714285714,0.0,0,40.940000000000005,0.6891428571428572,14695.2,8.15,1.6071428571428577
2019-09-15,11.757142857142856,8.27,15.280000000000001,0.0,0,10.54,0.7052857142857142,14774.33,7.66,1.7571428571428562
2019-09-22,15.255714285714285,11.93,18.34714285714286,0.0,0,11.76,0.701,14648.34,8.45,5.255714285714285
2019-09-29,11.79857142857143,8.51,15.008571428571429,0.0,0,11.62,0.7187142857142856,14365.8,10.21,1.7985714285714298
2019-10-06,10.854285714285714,9.08,13.894285714285715,0.0,0,17.56,0.7121428571428571,17149.92,-7.19,0.8542857142857141
2019-10-13,11.472857142857142,8.68,14.687142857142858,0.0,0,31.23,0.7122857142857143,16768.35,-4.8,1.4728571428571424
2019-10-20,10.174285714285714,7.59,13.444285714285714,0.0,0,11.61,0.7007142857142856,14604.59,8.72,0.17428571428571438
2019-10-27,10.501428571428573,9.58,13.921428571428573,0.0,0,13.52,0.6987142857142857,16243.46,-1.52,0.5014285714285727
2019-11-03,8.9,6.41,12.40857142857143,0.6598,0,28.64,0.7042857142857143,18366.14,-14.79,-1.0999999999999996
2019-11-10,9.417142857142858,7.57,12.862857142857143,0.0,0,43.9,0.7198571428571429,18087.2,-13.05,-0.5828571428571419
2019-11-17,6.765714285714286,5.35,10.032857142857143,2.6355,0,10.120000000000001,0.7158571428571429,14656.83,8.39,-3.234285714285714
2019-11-24,10.485714285714286,7.12,14.072857142857142,0.0,0,28.33,0.7242857142857143,14674.01,8.29,0.48571428571428577
2019-12-01,6.538571428571428,4.47,9.915714285714285,4.4563,0,10.66,0.7077142857142856,16315.74,-1.97,-3.4614285714285717
2019-12-08,9.355714285714285,7.51,12.794285714285715,0.0,0,19.48,0.7061428571428571,15230.73,4.81,-0.644285714285715
2019-12-15,9.037142857142857,7.53,12.611428571428572,0.0,0,16.4,0.692,15961.87,0.24,-0.9628571428571426
2019-12-22,11.44,8.48,15.324285714285713,0.0,0,76.56,0.6952857142857143,16682.07,-4.26,1.4399999999999995
2019-12-29,3.764285714285714,0.81,7.578571428571428,17.8092,2,39.28,0.6958571428571428,9851.05,38.43,-6.235714285714286
2020-01-05,9.604285714285714,4.3,13.634285714285713,1.1221,0,12.07,0.6914285714285714,15140.39,5.37,-0.3957142857142859
2020-01-12,9.682857142857143,6.14,13.737142857142857,0.0,0,30.11,0.687142857142857,11540.97,27.87,-0.3171428571428567
2020-01-19,8.702857142857143,3.46,12.982857142857142,2.4289,0,21.36,0.6529999999999999,12351.45,22.8,-1.2971428571428572
2020-01-26,3.9585714285714286,0.92,8.74,12.151800000000001,2,20.72,0.6331428571428572,9311.5,41.8,-6.041428571428572
2020-02-02,7.654285714285714,4.38,11.872857142857143,2.9963,0,7.78,0.6332857142857142,13113.93,18.04,-2.345714285714286
2020-02-09,4.282857142857143,2.2,9.008571428571429,9.4217,0,13.120000000000001,0.6388571428571429,15761.6,1.49,-5.717142857142857
2020-02-16,5.988571428571428,3.31,10.23857142857143,4.3355999999999995,0,37.45,0.623,13967.1,12.71,-4.011428571428572
2020-02-23,11.332857142857142,8.58,15.764285714285714,0.0,0,15.51,0.6222857142857142,14517.81,9.26,1.3328571428571419
2020-03-01,7.181428571428571,4.61,11.808571428571428,0.6458,0,28.27,0.6184285714285714,15231.97,4.8,-2.8185714285714294
2020-03-08,7.961428571428571,6.81,12.56857142857143,0.0,0,25.97,0.5984285714285714,17216.54,-7.6,-2.038571428571429
2020-03-15,9.40857142857143,8.28,13.884285714285713,0.0,0,16.66,0.5877142857142857,14633.35,8.54,-0.5914285714285707
2020-03-22,9.218571428571428,5.5,13.825714285714286,0.0,0,23.84,0.574,16595.09,-3.72,-0.781428571428572
2020-03-29,3.15,0.23,7.788571428571429,17.1195,2,26.91,0.5607142857142857,11043.46,30.98,-6.85
2020-04-05,4.654285714285714,1.84,9.005714285714285,9.8614,1,27.28,0.5315714285714286,12060.8,24.62,-5.345714285714286
2020-04-12,2.3757142857142854,0.21,7.0042857142857144,20.9685,5,41.519999999999996,0.5098571428571429,5024.37,68.6,-7.6242857142857146
2020-04-19,3.7399999999999998,1.31,7.832857142857143,15.1709,1,9.620000000000001,0.4824285714285714,12910.56,19.31,-6.26
2020-04-26,8.292857142857143,4.96,12.687142857142858,0.3444,0,24.84,0.4801428571428571,15092.68,5.67,-1.7071428571428573
2020-05-03,9.362857142857141,6.03,13.661428571428571,0.0,0,13.19,0.4625714285714286,15540.74,2.87,-0.6371428571428588
2020-05-10,12.724285714285713,10.52,17.45714285714286,0.0,0,64.14999999999999,0.45685714285714285,15181.73,5.11,2.7242857142857133
2020-05-17,11.610000000000001,9.06,15.574285714285713,0.0,0,9.7,0.44971428571428573,15621.52,2.37,1.6100000000000012
2020-05-24,8.77142857142857,6.15,12.734285714285715,0.0,0,22.42,0.4217142857142857,16492.64,-3.08,-1.2285714285714295
2020-05-31,8.084285714285715,5.84,12.267142857142858,0.4226,0,32.53,0.3948571428571429,17965.93,-12.29,-1.9157142857142855
2020-06-07,9.18142857142857,7.08,13.512857142857143,0.0,0,3.25,0.37842857142857145,15295.01,4.41,-0.8185714285714294
2020-06-14,10.137142857142859,7.98,14.027142857142858,0.0,0,18.03,0.35928571428571426,18129.0,-13.31,0.1371428571428588
2020-06-21,8.915714285714285,2.99,13.12142857142857,2.0715,0,11.239999999999998,0.36028571428571426,14320.3,10.5,-1.0842857142857145
2020-06-28,11.272857142857143,7.82,15.147142857142857,0.0,0,22.14,0.3445714285714286,15031.76,6.05,1.2728571428571431
2020-07-05,8.555714285714286,5.78,12.178571428571429,0.0,0,19.21,0.31871428571428567,16172.08,-1.08,-1.444285714285714
2020-07-12,9.15857142857143,6.0,12.717142857142857,0.0507,0,13.780000000000001,0.31457142857142856,16307.63,-1.92,-0.8414285714285707
2020-07-19,10.704285714285716,8.01,14.187142857142858,0.0,0,25.779999999999998,0.304,15295.67,4.4,0.7042857142857155
2020-07-26,12.851428571428572,10.02,16.065714285714286,0.0,0,19.68,0.2807142857142857,15346.95,4.08,2.8514285714285723
2020-08-02,14.948571428571428,13.41,18.27285714285714,0.0,0,10.49,0.2578571428571429,15035.61,6.03,4.948571428571428
2020-08-09,15.771428571428572,10.3,18.825714285714287,0.0,0,10.01,0.23385714285714285,14788.09,7.57,5.771428571428572
2020-08-16,16.12857142857143,14.14,19.53,0.0,0,25.06,0.20285714285714285,16415.59,-2.6,6.12857142857143
2020-08-23,11.352857142857143,9.86,14.314285714285715,0.0,0,11.51,0.1802857142857143,16562.03,-3.51,1.3528571428571432
2020-08-30,10.37857142857143,4.93,13.567142857142857,1.0785,0,7.15,0.17557142857142854,15273.09,4.54,0.3785714285714299
2020-09-06,8.868571428571428,5.91,12.301428571428572,0.8219,0,34.480000000000004,0.14985714285714286,16681.29,-4.26,-1.1314285714285717
2020-09-13,10.495714285714286,9.53,13.557142857142855,0.0,0,19.0,0.1325714285714286,16667.7,-4.17,0.49571428571428555
2020-09-20,12.971428571428572,10.91,15.930000000000001,0.0,0,20.38,0.12785714285714286,17234.98,-7.72,2.9714285714285715
2020-09-27,16.57,12.83,19.974285714285713,0.0,0,21.79,0.11057142857142857,17279.47,-8.0,6.57
2020-10-04,10.547142857142857,4.18,13.391428571428573,2.7434,0,18.63,0.06871428571428571,15336.41,4.15,0.5471428571428572
2020-10-11,13.585714285714285,9.22,16.534285714285712,0.0,0,26.97,0.031,15134.05,5.41,3.5857142857142854
2020-10-18,11.31857142857143,7.92,14.862857142857143,0.0,0,41.629999999999995,0.008714285714285714,16510.22,-3.19,1.3185714285714294
2020-10-25,5.905714285714285,3.44,9.09,8.1029,0,38.05,-0.012428571428571428,16275.65,-1.72,-4.094285714285715
2020-11-01,5.115714285714286,1.51,8.868571428571428,12.214,2,17.91,-0.022,11770.71,26.43,-4.884285714285714
2020-11-08,7.9557142857142855,4.38,11.345714285714285,2.1747,0,24.080000000000002,-0.039,16139.95,-0.87,-2.0442857142857145
2020-11-15,4.308571428571429,-0.01,7.634285714285714,16.5651,1,14.48,-0.049999999999999996,14471.32,9.55,-5.691428571428571
2020-11-22,5.364285714285714,2.7,8.425714285714287,11.4392,0,21.0,-0.07271428571428572,15073.49,5.79,-4.635714285714286
2020-11-29,8.247142857142856,5.29,11.945714285714287,0.8888,0,19.93,-0.09857142857142856,16601.59,-3.76,-1.7528571428571436
2020-12-06,8.338571428571429,5.43,11.932857142857143,0.9059999999999999,0,15.67,-0.11957142857142856,15985.07,0.09,-1.661428571428571
2020-12-13,10.025714285714287,8.22,13.982857142857142,0.0,0,24.509999999999998,-0.1444285714285714,15766.72,1.46,0.02571428571428669
2020-12-20,8.171428571428573,6.82,12.092857142857143,0.0,0,7.45,-0.17342857142857143,17213.56,-7.58,-1.8285714285714274
2020-12-27,9.027142857142858,7.13,13.018571428571429,0.0,0,55.18,-0.19628571428571426,17536.6,-9.6,-0.9728571428571424
2021-01-03,8.122857142857143,6.29,12.407142857142857,0.0,0,27.84,-0.212,17667.68,-10.42,-1.8771428571428572
2021-01-10,9.831428571428571,9.07,13.454285714285714,0.0,0,29.5,-0.23414285714285715,18317.03,-14.48,-0.16857142857142904
2021-01-17,11.034285714285714,8.42,15.334285714285715,0.0,0,16.62,-0.24828571428571428,17067.87,-6.67,1.0342857142857138
2021-01-24,8.217142857142857,6.22,12.632857142857144,0.0,0,26.28,-0.2702857142857143,17298.88,-8.12,-1.782857142857143
2021-01-31,7.965714285714285,4.96,12.145714285714286,1.9977000000000003,0,29.79,-0.271,16042.37,-0.26,-2.0342857142857147
2021-02-07,6.685714285714285,3.63,11.122857142857143,2.3739,0,10.690000000000001,-0.281,16282.7,-1.77,-3.314285714285715
2021-02-14,6.785714285714286,4.79,11.077142857142858,2.2668,0,18.43,-0.2978571428571429,15869.17,0.82,-3.2142857142857144
2021-02-21,10.528571428571428,5.58,15.141428571428571,0.0,0,58.199999999999996,-0.3291428571428572,16144.23,-0.9,0.5285714285714285
2021-02-28,2.5714285714285716,-1.61,7.377142857142857,18.3518,2,21.0,-0.347,11619.19,27.38,-7.428571428571429
2021-03-07,8.495714285714286,4.04,13.024285714285714,1.706,0,47.19,-0.3591428571428571,15223.72,4.85,-1.5042857142857144
2021-03-14,10.462857142857144,5.68,14.875714285714285,0.0,0,41.62,-0.37614285714285717,18226.79,-13.92,0.4628571428571444
2021-03-21,5.448571428571428,3.59,9.667142857142858,6.221,0,35.23,-0.40085714285714286,15266.05,4.59,-4.551428571428572
2021-03-28,8.22,5.79,12.981428571428571,0.0,0,27.18,-0.42428571428571427,14450.65,9.68,-1.7799999999999994
2021-04-04,5.765714285714286,1.44,10.604285714285714,3.5059000000000005,1,23.84,-0.4288571428571428,14594.52,8.78,-4.234285714285714
2021-04-11,5.3999999999999995,3.65,9.627142857142857,6.2311,0,14.62,-0.4522857142857143,16731.99,-4.57,-4.6000000000000005
2021-04-18,6.4557142857142855,4.72,10.691428571428572,3.0248999999999997,0,29.89,-0.4625714285714286,17059.56,-6.62,-3.5442857142857145
2021-04-25,6.451428571428571,3.95,10.748571428571427,2.7513,0,9.46,-0.48600000000000004,17112.66,-6.95,-3.548571428571429
2021-05-02,10.430000000000001,5.65,14.797142857142857,0.0,0,23.87,-0.5215714285714286,16591.24,-3.7,0.4300000000000015
2021-05-09,7.590000000000001,6.24,12.361428571428572,0.0,0,12.07,-0.5295714285714286,15189.35,5.07,-2.4099999999999993
2021-05-16,11.06,9.7,15.241428571428571,0.0,0,25.75,-0.526,15726.17,1.71,1.0600000000000005
2021-05-23,7.661428571428572,4.18,11.695714285714287,2.9836,0,43.03,-0.5345714285714286,14810.58,7.43,-2.338571428571428
2021-05-30,9.23,5.0,13.76,0.0,0,42.019999999999996,-0.541,16749.03,-4.68,-0.7699999999999996
2021-06-06,11.84142857142857,6.54,15.744285714285715,0.0,0,7.9,-0.5575714285714286,16160.59,-1.0,1.8414285714285707
2021-06-13,12.219999999999999,6.8,16.22714285714286,0.0,0,16.29,-0.5752857142857142,15081.67,5.74,2.219999999999999
2021-06-20,12.057142857142859,7.84,15.637142857142859,0.0,0,8.58,-0.5768571428571427,15201.09,4.99,2.0571428571428587
2021-06-27,13.034285714285714,10.98,16.771428571428572,0.0,0,13.83,-0.5871428571428571,16136.01,-0.85,3.034285714285714
2021-07-04,11.434285714285712,9.31,15.365714285714287,0.0,0,31.58,-0.5994285714285714,15384.73,3.85,1.4342857142857124
2021-07-11,15.035714285714286,12.68,18.53142857142857,0.0,0,15.690000000000001,-0.6207142857142857,14736.47,7.9,5.0357142857142865
2021-07-18,17.89857142857143,15.57,21.314285714285713,0.0,0,17.55,-0.632,15723.83,1.73,7.8985714285714295
2021-07-25,12.474285714285713,9.2,16.00857142857143,0.0,0,22.509999999999998,-0.6455714285714286,16169.69,-1.06,2.4742857142857133
2021-08-01,9.227142857142857,5.09,12.711428571428572,1.5337,0,19.01,-0.6565714285714286,15337.66,4.14,-0.7728571428571431
2021-08-08,17.5,11.05,21.052857142857142,0.0,0,13.77,-0.6701428571428573,15195.37,5.03,7.5
2021-08-15,10.385714285714286,4.36,13.48857142857143,1.6865,0,36.57,-0.6842857142857143,15773.02,1.42,0.3857142857142861
2021-08-22,10.934285714285712,5.15,14.334285714285715,1.1751,0,52.769999999999996,-0.6814285714285715,14124.78,11.72,0.9342857142857124
2021-08-29,11.557142857142859,9.51,14.432857142857143,0.0,0,22.009999999999998,-0.681,13512.14,15.55,1.5571428571428587
2021-09-05,12.959999999999999,9.29,16.41857142857143,0.0,0,25.78,-0.6834285714285715,14018.33,12.39,2.959999999999999
2021-09-12,12.64,8.34,15.722857142857142,0.0,0,17.330000000000002,-0.6774285714285714,14852.11,7.17,2.6400000000000006
2021-09-19,9.667142857142858,7.48,13.057142857142859,0.0,0,4.84,-0.6808571428571428,15856.54,0.9,-0.33285714285714185
2021-09-26,10.187142857142858,9.23,13.008571428571429,0.0,0,24.8,-0.6914285714285714,17705.87,-10.66,0.18714285714285772
2021-10-03,9.205714285714285,6.94,12.365714285714287,0.1272,0,13.190000000000001,-0.6835714285714286,17786.02,-11.16,-0.7942857142857154
2021-10-10,11.281428571428572,8.98,14.732857142857142,0.0,0,47.69,-0.7,16616.65,-3.85,1.281428571428572
2021-10-17,12.012857142857143,7.3,15.237142857142858,0.0,0,20.17,-0.6934285714285714,16254.67,-1.59,2.0128571428571433
2021-10-24,2.1414285714285715,-1.22,5.002857142857144,34.9771,4,23.83,-0.6981428571428571,4738.51,70.38,-7.8585714285714285
2021-10-31,9.078571428571427,6.78,12.665714285714285,0.0,0,17.240000000000002,-0.7058571428571428,15487.99,3.2,-0.9214285714285726
2021-11-07,11.168571428571429,4.47,14.747142857142858,1.8773,0,47.87,-0.713,15263.63,4.6,1.168571428571429
2021-11-14,8.711428571428572,7.02,11.772857142857143,0.0,0,27.44,-0.6942857142857142,16127.7,-0.8,-1.2885714285714283
2021-11-21,8.074285714285713,4.72,12.02,2.1340000000000003,0,9.11,-0.6818571428571429,14883.4,6.98,-1.925714285714287
2021-11-28,6.7457142857142856,3.53,10.34,4.9754,0,16.23,-0.6714285714285715,15779.46,1.38,-3.2542857142857144
2021-12-05,8.434285714285714,3.36,12.157142857142857,4.7131,0,23.16,-0.6745714285714286,17529.74,-9.56,-1.5657142857142858
2021-12-12,12.028571428571428,8.21,15.709999999999999,0.0,0,26.07,-0.6645714285714286,16738.15,-4.61,2.0285714285714285
2021-12-19,11.215714285714286,8.67,14.97,0.0,0,15.53,-0.6668571428571429,16814.22,-5.09,1.2157142857142862
2021-12-26,8.762857142857143,5.45,12.618571428571428,1.2149,0,24.44,-0.6662857142857144,17091.31,-6.82,-1.2371428571428567
2022-01-02,6.517142857142857,1.68,10.645714285714286,7.570500000000001,1,27.11,-0.6507142857142857,13612.6,14.92,-3.482857142857143
2022-01-09,8.935714285714285,3.15,13.008571428571429,1.5104,0,27.340000000000003,-0.6517142857142858,16165.77,-1.04,-1.064285714285715
2022-01-16,10.127142857142857,6.33,13.941428571428572,0.0,0,21.65,-0.6445714285714287,16147.48,-0.92,0.12714285714285722
2022-01-23,7.528571428571429,4.45,11.545714285714286,2.1627,0,31.209999999999997,-0.6402857142857143,15999.75,0.0,-2.4714285714285706
2022-01-30,9.828571428571427,6.7,14.118571428571428,0.0,0,21.32,-0.6281428571428572,15155.0,5.28,-0.1714285714285726
2022-02-06,7.0371428571428565,4.51,11.561428571428573,1.3494,0,10.74,-0.6204285714285714,15534.46,2.91,-2.9628571428571435
2022-02-13,7.941428571428572,4.41,12.290000000000001,2.3269,0,33.41,-0.6192857142857143,16241.93,-1.51,-2.058571428571428
2022-02-20,8.154285714285715,5.14,12.495714285714286,0.0,0,12.129999999999999,-0.6205714285714287,17939.25,-12.12,-1.8457142857142852
2022-02-27,10.388571428571428,8.14,15.012857142857143,0.0,0,13.8,-0.6221428571428572,18023.79,-12.65,0.3885714285714279
2022-03-06,8.187142857142858,6.09,12.85,0.0,0,36.15,-0.5994285714285714,19494.52,-21.84,-1.8128571428571423
2022-03-13,10.101428571428572,8.63,14.412857142857144,0.0,0,34.61,-0.5888571428571429,16651.72,-4.07,0.10142857142857231
2022-03-20,5.284285714285714,2.15,10.167142857142858,7.6288,0,36.64,-0.5811428571428571,16691.61,-4.32,-4.715714285714286
2022-03-27,9.71142857142857,6.39,14.4,0.0,0,25.41,-0.5802857142857142,16823.04,-5.14,-0.28857142857143003
2022-04-03,2.7542857142857144,-0.61,7.03,21.153000000000002,4,32.84,-0.5621428571428572,10000.12,37.5,-7.2457142857142856
2022-04-10,4.024285714285715,2.04,8.421428571428573,13.155899999999999,0,7.67,-0.5618571428571428,15260.95,4.62,-5.975714285714285
2022-04-17,8.364285714285714,4.57,12.848571428571429,2.1925999999999997,0,44.31,-0.534,14976.6,6.4,-1.6357142857142861
2022-04-24,12.228571428571428,9.8,16.481428571428573,0.0,0,22.53,-0.515,14904.07,6.85,2.2285714285714278
2022-05-01,9.93142857142857,8.02,14.374285714285715,0.0,0,26.61,-0.5101428571428571,12958.16,19.01,-0.0685714285714294
2022-05-08,10.04142857142857,8.4,14.357142857142858,0.0,0,72.74000000000001,-0.47828571428571426,14000.26,12.5,0.04142857142857004
2022-05-15,11.264285714285714,9.84,15.817142857142857,0.0,0,29.970000000000002,-0.4414285714285714,14189.16,11.32,1.2642857142857142
2022-05-22,12.171428571428573,10.55,16.18857142857143,0.0,0,34.57,-0.423,15365.59,3.97,2.1714285714285726
2022-05-29,8.381428571428572,6.08,13.200000000000001,0.0,0,24.18,-0.4147142857142857,16124.62,-0.78,-1.6185714285714283
2022-06-05,11.068571428571428,7.04,15.148571428571428,0.0,0,13.8,-0.4057142857142857,18307.49,-14.42,1.0685714285714276
2022-06-12,14.154285714285715,10.18,18.104285714285712,0.0,0,34.21,-0.37957142857142856,18178.88,-13.62,4.154285714285715
2022-06-19,8.360000000000001,7.15,12.594285714285714,0.0,0,24.27,-0.3742857142857143,16288.21,-1.8,-1.6399999999999988
2022-06-26,13.62142857142857,11.92,17.662857142857142,0.0,0,23.11,-0.3617142857142857,15051.6,5.93,3.62142857142857
2022-07-03,6.92,4.67,10.752857142857142,2.9009,0,5.51,-0.3417142857142857,15916.95,0.52,-3.08
2022-07-10,8.175714285714287,6.24,11.355714285714285,0.0465,0,25.740000000000002,-0.3378571428571429,14485.35,9.47,-1.824285714285713
2022-07-17,11.39,9.94,14.867142857142856,0.0,0,17.59,-0.31442857142857145,17517.94,-9.49,1.3900000000000006
2022-07-24,12.264285714285714,9.19,15.695714285714287,0.0,0,15.22,-0.29442857142857143,18098.4,-13.12,2.2642857142857142
2022-07-31,14.120000000000001,12.57,17.517142857142858,0.0,0,30.88,-0.2774285714285714,16381.27,-2.38,4.120000000000001
2022-08-07,13.444285714285714,10.82,16.687142857142856,0.0,0,30.66,-0.25542857142857145,14115.81,11.78,3.444285714285714
2022-08-14,10.042857142857143,6.89,13.437142857142858,0.0,0,15.64,-0.23385714285714285,16776.76,-4.85,0.042857142857142705
2022-08-21,10.9,7.48,14.152857142857142,0.0,0,25.990000000000002,-0.19985714285714287,16212.09,-1.33,0.9000000000000004
2022-08-28,12.602857142857143,10.49,15.735714285714286,0.0,0,23.36,-0.1702857142857143,17580.82,-9.88,2.602857142857143
2022-09-04,9.138571428571428,6.65,12.77,0.0,0,20.34,-0.14942857142857144,14798.06,7.51,-0.8614285714285721
2022-09-11,14.47857142857143,10.72,18.25,0.0,0,46.230000000000004,-0.12685714285714286,14739.88,7.88,4.4785714285714295
2022-09-18,13.69,12.04,16.821428571428573,0.0,0,21.83,-0.10914285714285714,15439.24,3.5,3.6899999999999995
2022-09-25,9.171428571428573,6.31,12.328571428571427,0.9722,0,8.43,-0.08071428571428571,15721.4,1.74,-0.8285714285714274
2022-10-02,8.705714285714285,4.12,11.768571428571429,3.7539,0,20.82,-0.06557142857142857,15052.65,5.92,-1.2942857142857154
2022-10-09,11.209999999999999,9.5,14.228571428571428,0.0,0,40.59,-0.04828571428571428,16464.7,-2.9,1.209999999999999
2022-10-16,8.197142857142856,5.26,11.085714285714285,3.1828000000000003,0,24.17,-0.039,14657.43,8.39,-1.8028571428571443
2022-10-23,9.4,8.74,12.414285714285715,0.0,0,50.31,-0.009,15346.73,4.08,-0.5999999999999996
2022-10-30,10.168571428571429,8.04,13.461428571428572,0.0,0,52.900000000000006,0.00042857142857142844,15850.13,0.94,0.16857142857142904
2022-11-06,7.925714285714285,2.44,11.228571428571428,3.1176,0,34.59,0.022571428571428572,16271.46,-1.7,-2.0742857142857147
2022-11-13,2.8214285714285716,0.14,6.485714285714286,24.6031,3,25.33,0.046142857142857145,9582.49,40.11,-7.178571428571429
2022-11-20,5.568571428571429,-0.25,9.02142857142857,13.3825,2,21.89,0.052,10377.36,35.14,-4.431428571428571
2022-11-27,10.995714285714286,8.48,14.40857142857143,0.0,0,29.3,0.07671428571428572,13728.77,14.2,0.9957142857142856
2022-12-04,5.668571428571428,2.09,9.288571428571428,8.2585,0,25.180000000000003,0.09957142857142857,15770.16,1.44,-4.331428571428572
2022-12-11,10.037142857142857,7.65,13.81857142857143,0.0,0,26.09,0.1202857142857143,16565.95,-3.54,0.037142857142857366
2022-12-18,6.908571428571428,6.09,10.79857142857143,0.6956,0,15.49,0.1502857142857143,15239.67,4.75,-3.0914285714285716
2022-12-25,8.860000000000001,5.51,12.855714285714285,1.3546,0,15.280000000000001,0.17657142857142857,17365.33,-8.53,-1.1399999999999988
2023-01-01,14.105714285714285,11.93,17.838571428571427,0.0,0,31.95,0.19342857142857145,16736.64,-4.6,4.105714285714285
2023-01-08,9.852857142857143,5.32,13.632857142857143,1.2101,0,10.49,0.22414285714285714,17561.53,-9.76,-0.1471428571428568
2023-01-15,4.717142857142858,3.12,8.860000000000001,8.6258,0,18.95,0.25214285714285717,16006.04,-0.04,-5.282857142857142
2023-01-22,10.302857142857144,4.9,14.968571428571428,0.5459,0,28.68,0.28528571428571425,18656.06,-16.6,0.30285714285714427
2023-01-29,8.18142857142857,6.3,12.157142857142857,0.0,0,10.59,0.30557142857142855,19216.2,-20.1,-1.8185714285714294
2023-02-05,6.1414285714285715,3.37,10.462857142857143,3.5691,0,37.65,0.32085714285714284,16735.15,-4.59,-3.8585714285714285
2023-02-12,8.085714285714285,6.29,12.39857142857143,0.0,0,21.69,0.3252857142857143,17524.68,-9.53,-1.9142857142857146
2023-02-19,7.472857142857143,5.29,11.998571428571427,0.6216,0,58.97,0.34142857142857147,17290.69,-8.07,-2.5271428571428567
2023-02-26,10.540000000000001,7.85,15.0,0.0,0,20.8,0.368,18118.33,-13.24,0.5400000000000009
